,Terrorist_Org,Year,Num_Wounded,Num_Killed,Num_Attacks
3203,Gunmen loyal to Mohammad Farah Aideed,1992,0.0,0.0,1
3204,Gurkha National Liberation Front (GNLF),1987,3.0,4.0,20
3205,Gurkha National Liberation Front (GNLF),1988,48.0,39.0,38
3206,Gurkha National Liberation Front (GNLF),1989,0.0,0.0,1
3207,Gutierrez Gomez Resistance Group,1984,0.0,0.0,2
3208,H-World/Heavenly Group,1995,0.0,3.0,1
3209,Habi's Er'roub seriat,2001,0.0,7.0,1
3210,Habr Gedir Clan,1994,52.0,7.0,2
3211,Habr Gedir Clan,2002,0.0,0.0,1
3212,Hadramawt Province of the Islamic State,2015,30.0,40.0,7
3213,Hadramawt Province of the Islamic State,2016,98.0,93.0,9
3214,Hadramawt Tribes Alliance,2014,0.0,0.0,2
3215,Hadramawt Tribes Alliance,2015,0.0,0.0,1
3216,Hafeez Brohi Group,2017,0.0,3.0,1
3217,Hafiz Gul Bahadur Group,2014,4.0,4.0,1
3218,Haftar Militia,2014,220.0,101.0,25
3219,Haika,2001,0.0,0.0,1
3220,Haji Fateh,2016,0.0,0.0,1
3221,Halqa-e-Mehsud,2014,0.0,2.0,1
3222,Halqa-e-Mehsud,2015,27.0,60.0,12
3223,Halqa-e-Mehsud,2016,14.0,8.0,10
3224,Hamas (Islamic Resistance Movement),1989,0.0,1.0,2
3225,Hamas (Islamic Resistance Movement),1990,1.0,3.0,2
3226,Hamas (Islamic Resistance Movement),1991,5.0,1.0,3
3227,Hamas (Islamic Resistance Movement),1992,7.0,16.0,16
3228,Hamas (Islamic Resistance Movement),1994,171.0,67.0,41
3229,Hamas (Islamic Resistance Movement),1995,166.0,25.0,6
3230,Hamas (Islamic Resistance Movement),1996,199.0,66.0,10
3231,Hamas (Islamic Resistance Movement),1997,217.0,19.0,2
3232,Hamas (Islamic Resistance Movement),1998,87.0,9.0,6
3233,Hamas (Islamic Resistance Movement),1999,3.0,1.0,4
3234,Hamas (Islamic Resistance Movement),2000,3.0,1.0,1
3235,Hamas (Islamic Resistance Movement),2001,730.0,123.0,31
3236,Hamas (Islamic Resistance Movement),2002,795.0,207.0,31
3237,Hamas (Islamic Resistance Movement),2003,341.0,102.0,35
3238,Hamas (Islamic Resistance Movement),2004,70.0,30.0,14
3239,Hamas (Islamic Resistance Movement),2005,13.0,4.0,16
3240,Hamas (Islamic Resistance Movement),2006,18.0,11.0,19
3241,Hamas (Islamic Resistance Movement),2007,118.0,76.0,37
3242,Hamas (Islamic Resistance Movement),2008,20.0,5.0,10
3243,Hamas (Islamic Resistance Movement),2012,27.0,12.0,23
3244,Hamas (Islamic Resistance Movement),2013,6.0,2.0,1
3245,Hamas (Islamic Resistance Movement),2014,62.0,71.0,66
3246,Hamas (Islamic Resistance Movement),2015,27.0,4.0,10
3247,Hamas (Islamic Resistance Movement),2016,56.0,16.0,20
3248,Hamas (Islamic Resistance Movement),2017,0.0,3.0,2
3249,Hamas (Islamic Resistance Movement),2018,42.0,16.0,39
3250,Hamawand Tribe,1992,0.0,14.0,1
3251,Hamza Combat Group against Atheism and Heresy,2014,1.0,0.0,1
3252,Hanafi Muslims,1977,0.0,1.0,3
3253,Hanchongryun,1996,30.0,0.0,1
3254,Haqqani Network,2006,47.0,12.0,3
3255,Haqqani Network,2007,52.0,36.0,1
3256,Haqqani Network,2008,233.0,93.0,8
3257,Haqqani Network,2009,34.0,24.0,3
3258,Haqqani Network,2010,193.0,98.0,14
3259,Haqqani Network,2011,290.0,153.0,10
3260,Haqqani Network,2012,76.0,72.0,24
3261,Haqqani Network,2013,0.0,1.0,2
3262,Haqqani Network,2014,0.0,73.0,6
3263,Haqqani Network,2015,64.0,23.0,6
3264,Haqqani Network,2016,0.0,1.0,1
3265,Haqqani Network,2017,20.0,20.0,8
3266,Haqqani Network,2018,0.0,0.0,1
3267,Harakat Ansar Iran (HAI),2012,5.0,3.0,1
3268,Harakat al-Nujaba,2016,0.0,0.0,1
3269,Harakat ul-Mujahidin (HuM),1999,5.0,2.0,2
3270,Harakat ul-Mujahidin (HuM),2004,0.0,0.0,1
3271,Harakat ul-Mujahidin Al-Almi,2002,0.0,3.0,1
3272,Harakat-i-Inqilahi-i-Islami,1992,0.0,1.0,1
3273,Harkat ul Ansar,1994,2.0,0.0,2
3274,Harkat ul Ansar,1995,76.0,17.0,7
3275,Harkat ul Ansar,1997,0.0,0.0,2
3276,Harkat ul Ansar,1998,0.0,23.0,1
3277,Harkatul Jihad-e-Islami,1999,150.0,8.0,1
3278,Harkatul Jihad-e-Islami,2001,20.0,9.0,1
3279,Harkatul Jihad-e-Islami,2002,15.0,5.0,1
3280,Harkatul Jihad-e-Islami,2004,250.0,25.0,2
3281,Harkatul Jihad-e-Islami,2005,0.0,3.0,1
3282,Harkatul Jihad-e-Islami,2007,320.0,154.0,3
3283,Harkatul Jihad-e-Islami,2008,57.0,3.0,5
3284,Harkatul Jihad-e-Islami,2011,45.0,15.0,1
3285,Harkatul Jihad-e-Islami,2015,2.0,3.0,2
3286,Harkatul Jihad-e-Islami,2017,0.0,1.0,1
3287,Hasam Movement,2016,13.0,9.0,8
3288,Hasam Movement,2017,12.0,14.0,8
3289,Hasam Movement,2018,18.0,6.0,2
3290,Hasmoneans (Jewish Settler Group),1992,0.0,0.0,1
3291,Hassan Mabkhut Group,2013,0.0,0.0,2
3292,Hatikvah Leumi or National Hope,1980,0.0,0.0,1
3293,Hauso Ethnic Group,1992,100.0,13.0,1
3294,Hawaiian extremists,1979,1.0,1.0,1
3295,Hay Andalus Defense Operations Room,2017,0.0,0.0,1
3296,Hay'at Tahrir al-Sham,2017,118.0,317.0,44
3297,Hay'at Tahrir al-Sham,2018,32.0,28.0,17
3298,Hector Rio De Brigade,1983,9.0,4.0,1
3299,Hekla Reception Committee-Initiative for More Social Eruptions,2011,0.0,0.0,5
3300,Hells Angels,1999,2.0,0.0,1
3301,Heroes of Canto Grande,1992,0.0,0.0,1
3302,Hezb-e Wahdat-e Islami-yi Afghanistan,1992,0.0,5.0,5
3303,Hezbollah,1983,229.0,363.0,14
3304,Hezbollah,1984,72.0,35.0,12
3305,Hezbollah,1985,182.0,38.0,26
3306,Hezbollah,1986,52.0,100.0,14
3307,Hezbollah,1987,16.0,2.0,18
3308,Hezbollah,1988,130.0,32.0,12
3309,Hezbollah,1989,6.0,173.0,8
3310,Hezbollah,1990,49.0,25.0,13
3311,Hezbollah,1991,32.0,21.0,24
3312,Hezbollah,1992,265.0,72.0,35
3313,Hezbollah,1994,267.0,107.0,38
3314,Hezbollah,1995,65.0,28.0,27
3315,Hezbollah,1996,46.0,27.0,22
3316,Hezbollah,1997,43.0,15.0,19
3317,Hezbollah,1998,39.0,29.0,20
3318,Hezbollah,1999,49.0,18.0,27
3319,Hezbollah,2000,37.0,11.0,10
3320,Hezbollah,2001,0.0,0.0,1
3321,Hezbollah,2002,3.0,0.0,4
3322,Hezbollah,2003,4.0,1.0,2
3323,Hezbollah,2004,1.0,2.0,3
3324,Hezbollah,2005,0.0,0.0,1
3325,Hezbollah,2006,44.0,46.0,13
3326,Hezbollah,2008,89.0,56.0,11
3327,Hezbollah,2012,31.0,9.0,7
3328,Hezbollah,2013,19.0,7.0,7
3329,Hezbollah,2014,5.0,2.0,11
3330,Hezbollah,2015,7.0,2.0,2
3331,Hezbollah,2016,2.0,4.0,3
3332,Hezbollah,2017,0.0,3.0,2
3333,Hezbollah,2018,0.0,0.0,1
3334,Hezbollah Palestine,1992,8.0,3.0,2
3335,Hezbollah Palestine,2001,1.0,2.0,1
3336,High Council for the Unity of Azawad (HCUA),2017,3.0,2.0,4
3337,High Council for the Unity of Azawad (HCUA),2018,0.0,1.0,1
3338,Hijaz Province of the Islamic State,2015,21.0,18.0,2
3339,Hijaz Province of the Islamic State,2016,7.0,7.0,4
3340,Hill Students Council,1992,1.0,0.0,1
3341,Hill Tiger Force (HTF),2011,3.0,1.0,4
3342,Himali Tigers,2009,0.0,0.0,1
3343,Hindu Illaignar Sena,2015,0.0,0.0,1
3344,Hindu Illaignar Sena,2016,0.0,0.0,1
3345,Hindu Morcha Nepal,2015,2.0,0.0,4
3346,Hindu extremists,1991,34.0,13.0,3
3347,Hindu extremists,1992,0.0,28.0,4
3348,Hindu extremists,1995,0.0,1.0,1
3349,Hindu extremists,2000,2.0,0.0,4
3350,Hindu extremists,2016,5.0,0.0,3
3351,Hindu extremists,2017,0.0,1.0,5
3352,Hindu extremists,2018,0.0,0.0,1
3353,Hiroyuki Jo,1995,0.0,1.0,1
3354,Hizb al-Tahrir al-Islami (HT),2005,0.0,0.0,1
3355,Hizb al-Tahrir al-Islami (HT),2006,0.0,0.0,1
3356,Hizb al-Tahrir al-Islami (HT),2016,1.0,0.0,1
3357,Hizb-I-Islami,1988,18.0,4.0,1
3358,Hizb-I-Islami,1991,1.0,2.0,3
3359,Hizb-I-Islami,1992,99.0,14.0,3
3360,Hizb-I-Islami,2002,5.0,0.0,1
3361,Hizb-I-Islami,2003,0.0,0.0,4
3362,Hizb-I-Islami,2005,0.0,3.0,1
3363,Hizb-I-Islami,2007,0.0,1.0,1
3364,Hizb-I-Islami,2008,9.0,5.0,6
3365,Hizb-I-Islami,2009,4.0,0.0,4
3366,Hizb-I-Islami,2010,0.0,0.0,2
3367,Hizb-I-Islami,2012,10.0,15.0,7
3368,Hizb-I-Islami,2013,43.0,22.0,5
3369,Hizb-I-Islami,2014,8.0,11.0,2
3370,Hizb-I-Islami,2015,8.0,2.0,1
3371,Hizb-I-Islami,2016,2.0,2.0,2
3372,Hizb-I-Islami,2017,0.0,0.0,1
3373,Hizb-ul-Ahrar (HuA),2018,77.0,44.0,32
3374,Hizballah-Iraq,2017,0.0,0.0,1
3375,Hizbul Mujahideen (HM),1990,0.0,13.0,6
3376,Hizbul Mujahideen (HM),1991,0.0,0.0,1
3377,Hizbul Mujahideen (HM),1992,0.0,7.0,1
3378,Hizbul Mujahideen (HM),1994,0.0,3.0,2
3379,Hizbul Mujahideen (HM),1995,30.0,16.0,3
3380,Hizbul Mujahideen (HM),1998,0.0,19.0,1
3381,Hizbul Mujahideen (HM),1999,21.0,36.0,6
3382,Hizbul Mujahideen (HM),2000,68.0,32.0,11
3383,Hizbul Mujahideen (HM),2001,54.0,37.0,11
3384,Hizbul Mujahideen (HM),2002,6.0,5.0,4
3385,Hizbul Mujahideen (HM),2003,90.0,28.0,8
3386,Hizbul Mujahideen (HM),2004,29.0,43.0,4
3387,Hizbul Mujahideen (HM),2005,46.0,19.0,5
3388,Hizbul Mujahideen (HM),2006,109.0,7.0,5
3389,Hizbul Mujahideen (HM),2007,17.0,4.0,2
3390,Hizbul Mujahideen (HM),2008,8.0,5.0,6
3391,Hizbul Mujahideen (HM),2009,4.0,5.0,5
3392,Hizbul Mujahideen (HM),2010,10.0,1.0,3
3393,Hizbul Mujahideen (HM),2011,1.0,1.0,1
3394,Hizbul Mujahideen (HM),2012,20.0,4.0,6
3395,Hizbul Mujahideen (HM),2013,51.0,42.0,18
3396,Hizbul Mujahideen (HM),2014,56.0,18.0,21
3397,Hizbul Mujahideen (HM),2015,32.0,13.0,12
3398,Hizbul Mujahideen (HM),2016,28.0,23.0,18
3399,Hizbul Mujahideen (HM),2017,44.0,29.0,41
3400,Hizbul Mujahideen (HM),2018,40.0,39.0,51
3401,Hizbul al Islam (Somalia),2008,5.0,0.0,1
3402,Hizbul al Islam (Somalia),2009,0.0,0.0,1
3403,Hizbul al Islam (Somalia),2010,47.0,44.0,16
3404,Hmar People's Convention-Democracy (HPC-D),2008,0.0,0.0,1
3405,Hmar People's Convention-Democracy (HPC-D),2014,0.0,0.0,2
3406,Hmar People's Convention-Democracy (HPC-D),2015,6.0,5.0,3
3407,Hofstad Network,2004,2.0,1.0,1
3408,Holders of the Black Banners,2004,0.0,0.0,1
3409,Holy Spirit Movement,1988,0.0,50.0,1
3410,Holy Spirit Movement,1989,0.0,9.0,4
3411,Holy Spirit Movement,1990,0.0,21.0,2
3412,Homeland and Freedom Group,1985,0.0,0.0,1
3413,Honour of the Police,1979,0.0,1.0,1
3414,Hoodie Wearers,2009,0.0,0.0,1
3415,Hotaru (Firefly),1988,0.0,0.0,1
3416,Houthi extremists (Ansar Allah),2006,9.0,3.0,1
3417,Houthi extremists (Ansar Allah),2007,0.0,8.0,2
3418,Houthi extremists (Ansar Allah),2009,11.0,19.0,3
3419,Houthi extremists (Ansar Allah),2010,12.0,117.0,8
3420,Houthi extremists (Ansar Allah),2013,103.0,61.0,21
3421,Houthi extremists (Ansar Allah),2014,214.0,236.0,135
3422,Houthi extremists (Ansar Allah),2015,1935.0,1306.0,381
3423,Houthi extremists (Ansar Allah),2016,728.0,857.0,353
3424,Houthi extremists (Ansar Allah),2017,423.0,444.0,159
3425,Houthi extremists (Ansar Allah),2018,408.0,659.0,267
3426,Hubay Qah Group,1990,0.0,0.0,1
3427,Human Rights Defence Committee,1994,0.0,0.0,1
3428,Human Rights Renewal Movement (Renovacion por los Derechos Humanos),1999,0.0,0.0,1
3429,Hungarian Skin Head Group,1992,1.0,0.0,1
3430,Hungarian exile,1982,0.0,0.0,1
3431,Huria Kristen Batak Protestan (HKBP),1995,25.0,1.0,4
3432,Hurras al-Din,2018,0.0,27.0,1
3433,Hushaysh Tribal Members,2009,0.0,0.0,1
3434,Hutu extremists,1992,0.0,45.0,2
3435,Hutu extremists,1994,3.0,1228.0,4
3436,Hutu extremists,1995,31.0,360.0,19
3437,Hutu extremists,1996,162.0,788.0,27
3438,Hutu extremists,1997,481.0,1154.0,66
3439,Hutu extremists,1998,138.0,280.0,15
3440,Hutu extremists,1999,3.0,74.0,8
3441,Hutu extremists,2000,3.0,47.0,7
3442,Hutu extremists,2001,10.0,60.0,10
3443,Hutu extremists,2002,0.0,10.0,1
3444,Hutu extremists,2004,11.0,4.0,2
3445,Hutu extremists,2005,0.0,30.0,1
3446,Hutu extremists,2006,0.0,0.0,1
3447,Hutu extremists,2008,0.0,0.0,1
3448,Hutu extremists,2010,30.0,3.0,3
3449,Hutu extremists,2016,0.0,19.0,1
3450,Hutus Former Soldiers,1995,0.0,28.0,2
3451,Hutus Former Soldiers,2000,9.0,10.0,2
3452,Hutus Former Soldiers,2001,5.0,11.0,1
3453,Hynniewtrep National Liberation Council (HNLC),2008,0.0,1.0,1
3454,Hynniewtrep National Liberation Council (HNLC),2012,1.0,0.0,1
3455,Hynniewtrep National Liberation Council (HNLC),2015,0.0,0.0,2
3456,Hynniewtrep National Liberation Council (HNLC),2016,0.0,0.0,1
3457,Hynniewtrep National Liberation Council (HNLC),2018,0.0,0.0,1
3458,Iberian Anarchist Federation,1978,0.0,4.0,3
3459,Iberian Liberation Movement (MIL),1972,0.0,0.0,2
3460,Iberian Liberation Movement (MIL),1973,2.0,1.0,6
3461,Iberian Liberation Movement (MIL),1974,0.0,0.0,2
3462,Iconoclastic Nihilists,1982,0.0,0.0,1
3463,Iconoclastic Sect,2018,2.0,0.0,1
3464,Iconoclasts,2000,0.0,0.0,1
3465,Idealist Association,1978,1.0,0.0,2
3466,Idealist Association,1979,0.0,1.0,1
3467,Idriss Miskine Group,1984,25.0,0.0,1
3468,Igbo tribal group,1992,0.0,0.0,1
3469,Ijaw extremists,1999,1.0,12.0,4
3470,Ijaw extremists,2003,0.0,0.0,2
3471,Ijaw extremists,2005,0.0,0.0,1
3472,Ijaw extremists,2016,0.0,63.0,10
3473,Ijaw extremists,2017,0.0,1.0,2
3474,Ijaw extremists,2018,0.0,1.0,1
3475,Ikhwan Jammu and Kashmir,1996,0.0,5.0,2
3476,Ikhwan-ul-Muslimeen,1991,0.0,0.0,2
3477,Ikhwan-ul-Muslimeen,1992,0.0,0.0,1
3478,Illuminating Paths of Solidarity,2009,0.0,0.0,6
3479,Imam Hussein Brigade,2005,2.0,3.0,2
3480,Imam Shamil Battalion,2017,63.0,16.0,2
3481,Imperial Iranian Patriotic Organization,1981,0.0,0.0,1
3482,Incel extremists,2009,9.0,4.0,1
3483,Incel extremists,2014,13.0,7.0,2
3484,Incel extremists,2015,7.0,10.0,1
3485,Incel extremists,2018,20.0,13.0,2
3486,Incendiary Committee of Solidarity for Detainees,2008,0.0,0.0,1
3487,Incite the Believers,2018,1.0,19.0,2
3488,Independence Advocates,1984,0.0,0.0,1
3489,Independent Albanian Movement,1981,0.0,0.0,1
3490,Independent Armed Revolutionary Commandos (CRIA),1976,1.0,0.0,4
3491,Independent Armed Revolutionary Commandos (CRIA),1977,3.0,0.0,15
3492,Independent Nasserite Movement,1982,0.0,0.0,1
3493,Independent Nasserite Movement,1986,0.0,0.0,1
3494,Independent Peasants Union,1978,0.0,1.0,5
3495,Indian Mujahideen,2008,263.0,80.0,24
3496,Indian Mujahideen,2010,69.0,19.0,3
3497,Indian Mujahideen,2011,130.0,26.0,3
3498,Indian Mujahideen,2012,1.0,0.0,6
3499,Indian Mujahideen,2013,83.0,7.0,15
3500,Indian Mujahideen,2017,0.0,0.0,1
3501,Indian Tigers,1996,0.0,0.0,1
3502,Indians,1994,3.0,0.0,1
3503,Indigenous People of Biafra (IPOB),2017,8.0,5.0,4
3504,Indigenous People of Biafra (IPOB),2018,0.0,0.0,1
3505,Indigenous People's Federal Army (IPFA),2001,0.0,0.0,1
3506,Indigenous People's Front of Tripura (IPFT),2017,0.0,1.0,1
3507,Indipendenza,1992,0.0,0.0,10
3508,Individuals Tending Toward Savagery,2011,1.0,0.0,1
3509,Individuals Tending Toward Savagery,2013,101.0,37.0,1
3510,Individuals Tending Toward Savagery,2017,1.0,0.0,1
3511,Individuals Tending Toward Savagery,2018,0.0,0.0,1
3512,Individuals claimed to be policemen,1984,0.0,0.0,1
3513,Informal Anarchist Federation,2003,0.0,0.0,4
3514,Informal Anarchist Federation,2005,1.0,0.0,3
3515,Informal Anarchist Federation,2006,1.0,0.0,3
3516,Informal Anarchist Federation,2009,0.0,0.0,2
3517,Informal Anarchist Federation,2010,2.0,0.0,4
3518,Informal Anarchist Federation,2011,4.0,0.0,5
3519,Informal Anarchist Federation,2012,1.0,0.0,5
3520,Informal Anarchist Federation,2013,0.0,0.0,7
3521,Informal Anarchist Federation,2014,0.0,0.0,9
3522,Informal Anarchist Federation,2015,0.0,0.0,1
3523,Informal Anarchist Federation,2016,0.0,0.0,1
3524,Informal Anarchist Federation,2017,0.0,0.0,1
3525,Informal Feminist Commando for Anti-authoritarian Action,2017,0.0,0.0,1
3526,Ingush Rebels,1992,0.0,10.0,2
3527,Ingush Rebels,2012,0.0,0.0,1
3528,Ingush Rebels,2014,4.0,0.0,1
3529,Initiative de Resistance Internationaliste,2004,0.0,0.0,1
3530,Inkatha Freedom Party (IFP),1987,0.0,7.0,1
3531,Inkatha Freedom Party (IFP),1991,56.0,58.0,11
3532,Inkatha Freedom Party (IFP),1992,90.0,168.0,15
3533,Inkatha Freedom Party (IFP),1994,17.0,96.0,20
3534,Inkatha Freedom Party (IFP),1995,20.0,14.0,1
3535,Inkatha Freedom Party (IFP),1996,9.0,2.0,2
3536,Inkotanyi,1991,0.0,0.0,2
3537,Institutional Revolutionary Party (PRI),1997,2.0,100.0,14
3538,Insurgency Commune,1987,6.0,1.0,1
3539,Insurgents,1981,1.0,6.0,2
3540,Insurgents,1982,0.0,4.0,1
3541,Insurgents,1986,5.0,7.0,1
3542,Insurgents,2000,2.0,0.0,2
3543,Insurgents,2009,0.0,3.0,1
3544,Insurgents,2011,12.0,7.0,6
3545,Internal Front,1984,0.0,0.0,1
3546,International Anti-Communist Intelligence Service,1978,0.0,1.0,1
3547,International Committee Against Nazism,1979,0.0,0.0,5
3548,International Communist Brigade,1978,0.0,0.0,1
3549,International Communist Group,1984,1.0,0.0,2
3550,International Justice Group (Gama'a al-Adela al-Alamiya),1995,0.0,1.0,1
3551,International Mercenary Brigade,1978,4.0,2.0,2
3552,International Movement of the Prolitariat,1980,0.0,0.0,1
3553,International Proletarian Groups,1981,0.0,0.0,1
3554,International Revolutionary Action Group (GARI),1973,0.0,0.0,1
3555,International Revolutionary Action Group (GARI),1974,2.0,0.0,14
3556,International Revolutionary Action Group (GARI),1975,0.0,0.0,8
3557,International Revolutionary Action Group (GARI),1976,0.0,0.0,1
3558,International Revolutionary Action Group (GARI),1977,0.0,0.0,1
3559,International Revolutionary Front,2012,0.0,0.0,1
3560,International Revolutionary Front,2015,0.0,0.0,1
3561,International Revolutionary Solidarity,1975,0.0,0.0,1
3562,International Revolutionary Solidarity,1976,0.0,0.0,4
3563,International Revolutionary Solidarity,1988,0.0,0.0,1
3564,International Solidarity,2000,0.0,0.0,2
3565,Internationalist Cells,1988,0.0,0.0,3
3566,Intifada Martyrs,2000,5.0,2.0,1
3567,Into the Blue Commando of the Revolutionary Cells,1986,0.0,0.0,2
3568,Iparretarrak (IK),1980,0.0,2.0,1
3569,Iparretarrak (IK),1984,0.0,0.0,2
3570,Iparretarrak (IK),1985,0.0,0.0,1
3571,Iparretarrak (IK),1986,0.0,0.0,1
3572,Iparretarrak (IK),1988,2.0,0.0,3
3573,Iparretarrak (IK),1989,0.0,0.0,3
3574,Iparretarrak (IK),1990,0.0,0.0,2
3575,Iparretarrak (IK),1991,1.0,0.0,26
3576,Iparretarrak (IK),1992,0.0,0.0,5
3577,Iparretarrak (IK),1994,0.0,0.0,4
3578,Iparretarrak (IK),1996,1.0,0.0,5
3579,Iparretarrak (IK),1997,0.0,0.0,1
3580,Iparretarrak (IK),2000,0.0,0.0,2
3581,Iparretarrak (IK),2005,0.0,0.0,1
3582,Iranian Militants,1988,1.0,0.0,1
3583,Iranian Monarchists,1984,0.0,0.0,1
3584,Iranian Revolution Organization,1981,0.0,1.0,1
3585,Iranian dissident group,1986,0.0,1.0,1
3586,Iranian exiles,1991,1.0,0.0,1
3587,Iranian extremists,1971,0.0,0.0,1
3588,Iranian extremists,1983,0.0,0.0,1
3589,Iranian extremists,1987,0.0,0.0,2
3590,Iranian extremists,1991,0.0,2.0,1
3591,Iranians,1970,1.0,0.0,1
3592,Iranians,1979,0.0,0.0,1
3593,Iranians,1980,2.0,0.0,4
3594,Iranians,1981,0.0,0.0,3
3595,Iranians,1982,0.0,1.0,1
3596,Iranians,1983,1.0,0.0,2
3597,Iranians,1984,0.0,4.0,2
3598,Iranians,1985,1.0,0.0,2
3599,Iranians,1992,1.0,4.0,1
3600,Iraq's Jihadist Leagues,2008,3.0,0.0,2
3601,Iraq's Jihadist Leagues,2009,4.0,0.0,1
3602,Iraqi Communists,1979,0.0,0.0,2
3603,Iraqi Democratic Front,1982,0.0,0.0,2
3604,Iraqi Islamic Vanguards for National Salvation (IIVNS),1994,13.0,1.0,1
3605,Iraqi Islamic Vanguards for National Salvation (IIVNS),1999,0.0,0.0,1
3606,Iraqi Liberation Army,1981,100.0,66.0,1
3607,Iraqi Moslems,1983,0.0,0.0,1
3608,Iraqi Mujahideen,1980,9.0,4.0,4
3609,Iraqi Mujahideen,1982,138.0,20.0,1
3610,Iraqi Mujahideen,1983,0.0,0.0,4
3611,Iraqi National Congress (INC),1994,0.0,0.0,2
3612,Iraqi Revolutionary Forces,1992,0.0,4.0,4
3613,Iraqi Strugglers' Movement,1980,0.0,0.0,1
3614,Iraqi Sunni Extremists,2009,20.0,6.0,1
3615,Iraqi extremists,1980,8.0,0.0,3
3616,Iraqi extremists,1982,0.0,0.0,2
3617,Iraqi extremists,1991,0.0,1.0,1
3618,Iraqi extremists,1992,0.0,0.0,1
3619,Iraqi extremists,1996,0.0,0.0,1
3620,Iraqi extremists,2000,0.0,0.0,1
3621,Iraqi extremists,2001,2.0,0.0,1
3622,Iraqi extremists,2004,24.0,14.0,1
3623,Iraqi extremists,2005,6.0,7.0,3
3624,Iraqi extremists,2007,0.0,0.0,1
3625,Iraqi extremists,2010,2.0,1.0,2
3626,Iraqi extremists,2012,0.0,0.0,1
3627,Irian Jaya Rebels,1978,0.0,0.0,1
3628,Irian Jaya Rebels,1984,0.0,2.0,1
3629,Irianese Tribesmen,1996,15.0,0.0,2
3630,Irigwe Militia,2018,0.0,1.0,1
3631,Irish National Liberation Army (INLA),1975,0.0,8.0,7
3632,Irish National Liberation Army (INLA),1976,0.0,6.0,5
3633,Irish National Liberation Army (INLA),1977,0.0,2.0,2
3634,Irish National Liberation Army (INLA),1978,4.0,0.0,3
3635,Irish National Liberation Army (INLA),1979,1.0,6.0,7
3636,Irish National Liberation Army (INLA),1980,1.0,5.0,8
3637,Irish National Liberation Army (INLA),1981,2.0,6.0,12
3638,Irish National Liberation Army (INLA),1982,69.0,28.0,15
3639,Irish National Liberation Army (INLA),1983,0.0,9.0,12
3640,Irish National Liberation Army (INLA),1984,0.0,2.0,2
3641,Irish National Liberation Army (INLA),1985,8.0,1.0,3
3642,Irish National Liberation Army (INLA),1986,0.0,1.0,3
3643,Irish National Liberation Army (INLA),1987,0.0,10.0,8
3644,Irish National Liberation Army (INLA),1988,0.0,2.0,2
3645,Irish National Liberation Army (INLA),1990,0.0,1.0,1
3646,Irish National Liberation Army (INLA),1991,0.0,1.0,3
3647,Irish National Liberation Army (INLA),1992,0.0,2.0,10
3648,Irish National Liberation Army (INLA),1994,2.0,5.0,3
3649,Irish National Liberation Army (INLA),1996,3.0,6.0,7
3650,Irish National Liberation Army (INLA),1997,0.0,2.0,3
3651,Irish National Liberation Army (INLA),1998,6.0,2.0,6
3652,Irish National Liberation Army (INLA),2016,0.0,2.0,2
3653,Irish National Liberation Army (INLA),2018,0.0,1.0,1
3654,Irish People's Liberation Organization (IPLO),1986,0.0,1.0,1
3655,Irish People's Liberation Organization (IPLO),1987,1.0,6.0,6
3656,Irish People's Liberation Organization (IPLO),1988,0.0,2.0,3
3657,Irish People's Liberation Organization (IPLO),1989,0.0,1.0,1
3658,Irish People's Liberation Organization (IPLO),1990,0.0,1.0,1
3659,Irish People's Liberation Organization (IPLO),1991,3.0,1.0,3
3660,Irish People's Liberation Organization (IPLO),1992,2.0,4.0,6
3661,Irish Republican Army (IRA),1970,0.0,15.0,7
3662,Irish Republican Army (IRA),1971,0.0,77.0,60
3663,Irish Republican Army (IRA),1972,166.0,224.0,162
3664,Irish Republican Army (IRA),1973,279.0,124.0,111
3665,Irish Republican Army (IRA),1974,309.0,132.0,113
3666,Irish Republican Army (IRA),1975,129.0,81.0,75
3667,Irish Republican Army (IRA),1976,19.0,108.0,93
3668,Irish Republican Army (IRA),1977,16.0,70.0,109
3669,Irish Republican Army (IRA),1978,97.0,66.0,88
3670,Irish Republican Army (IRA),1979,158.0,113.0,207
3671,Irish Republican Army (IRA),1980,79.0,51.0,93
3672,Irish Republican Army (IRA),1981,91.0,67.0,103
3673,Irish Republican Army (IRA),1982,75.0,51.0,56
3674,Irish Republican Army (IRA),1983,166.0,58.0,134
3675,Irish Republican Army (IRA),1984,181.0,55.0,118
3676,Irish Republican Army (IRA),1985,158.0,61.0,53
3677,Irish Republican Army (IRA),1986,53.0,38.0,45
3678,Irish Republican Army (IRA),1987,136.0,74.0,79
3679,Irish Republican Army (IRA),1988,206.0,77.0,132
3680,Irish Republican Army (IRA),1989,166.0,58.0,124
